occu,ratepriv,ratecaid,varpriv65,varpriv66,varpriv67,varpriv68,varpriv69,varpriv70,varpriv71,varpriv72,varpriv73,varpriv74,varpriv75,varpriv76,varpriv77,varpriv78,varpriv79,varpriv80,varpriv81,varpriv82,varpriv83,varpriv84,varpriv85,varpriv86,varpriv87,varpriv88,varpriv89,varpriv90,varpriv91,varpriv92,varpriv93,varpriv94,varpriv95,varpriv96,varpriv97,varpriv98,varpriv99,varcaid65,varcaid66,varcaid67,varcaid68,varcaid69,varcaid70,varcaid71,varcaid72,varcaid73,varcaid74,varcaid75,varcaid76,varcaid77,varcaid78,varcaid79,varcaid80,varcaid81,varcaid82,varcaid83,varcaid84,varcaid85,varcaid86,varcaid87,varcaid88,varcaid89,varcaid90,varcaid91,varcaid92,varcaid93,varcaid94,varcaid95,varcaid96,varcaid97,varcaid98,varcaid99,covar65,covar66,covar67,covar68,covar69,covar70,covar71,covar72,covar73,covar74,covar75,covar76,covar77,covar78,covar79,covar80,covar81,covar82,covar83,covar84,covar85,covar86,covar87,covar88,covar89,covar90,covar91,covar92,covar93,covar94,covar95,covar96,covar97,covar98,covar99
.88,.046454728,.028634869,1.7889281e-06,1.9373902e-06,1.7789984e-06,1.7830140e-06,1.7550426e-06,1.7611375e-06,1.7111378e-06,1.7072830e-06,1.7589791e-06,1.7453299e-06,1.7203247e-06,1.7244246e-06,1.6995199e-06,1.7322939e-06,1.7061790e-06,1.7450736e-06,1.7126748e-06,1.7491847e-06,1.7471813e-06,1.7741755e-06,1.7777099e-06,1.8027417e-06,1.8134324e-06,2.0145035e-06,1.7032032e-06,1.7088436e-06,1.6597830e-06,1.6575480e-06,1.6440539e-06,1.5863271e-06,1.5687817e-06,1.5588392e-06,1.5179664e-06,1.4820029e-06,1.4087545e-06,-2.1017199e-08,1.6930644e-09,9.1760266e-10,-1.6746609e-08,-7.0247372e-09,-3.1045936e-08,-8.7840784e-09,-4.4495170e-08,-2.9509318e-08,-6.7937878e-09,-1.3100445e-08,-1.4088604e-08,-1.7408484e-08,-1.1335416e-08,-1.6833692e-08,3.1123207e-08,4.6156458e-08,6.8798407e-08,7.8392276e-08,1.3795253e-07,1.3259211e-07,1.9660612e-07,2.2809552e-07,5.4019830e-07,1.9330221e-07,1.7243644e-07,1.3173103e-07,1.2681750e-07,8.9160480e-08,7.3222118e-08,3.6594582e-08,6.3834604e-09,-7.9189766e-09,-1.5314233e-08,-2.3396323e-08,-9.7392864e-08,-2.3554564e-07,-6.9555291e-08,-9.7756441e-08,-6.2904512e-08,-7.4960198e-08,-1.9148438e-08,-6.2854961e-09,-5.9429134e-08,-5.3219722e-08,-2.4239029e-08,-3.6300378e-08,-2.0043835e-08,-4.7674412e-08,-1.7095454e-08,-7.2425273e-08,-4.1271349e-08,-8.9025974e-08,-6.0625929e-08,-1.3298572e-07,-1.4275506e-07,-1.7969221e-07,-2.0721920e-07,-4.1322357e-07,-1.1718646e-07,-1.2242843e-07,-6.9811499e-08,-7.4428037e-08,-6.2731274e-08,-1.5941774e-08,1.3722947e-08,8.0174418e-09,4.7867083e-08,7.8980058e-08,1.5466505e-07
.88999999,.046918489,.02807017,1.7660873e-06,1.9045057e-06,1.7537656e-06,1.7708836e-06,1.7661030e-06,1.7476831e-06,1.7154464e-06,1.7291949e-06,1.7807885e-06,1.7196254e-06,1.7383752e-06,1.7338996e-06,1.7207502e-06,1.7584920e-06,1.7123544e-06,1.7382459e-06,1.7459460e-06,1.7578670e-06,1.7277251e-06,1.7441801e-06,1.7457629e-06,1.7600137e-06,1.7812769e-06,1.7032032e-06,2.0249647e-06,1.7128490e-06,1.6626564e-06,1.6661628e-06,1.6374289e-06,1.5820511e-06,1.5529793e-06,1.5569643e-06,1.5166162e-06,1.4745673e-06,1.4021601e-06,-3.8001104e-08,-2.9603772e-08,-3.1617233e-08,-2.5939677e-08,-1.0657891e-08,-5.6053413e-08,-2.0901133e-08,-2.2719211e-08,-6.9846982e-09,-3.4206611e-08,3.8793169e-09,-1.1391196e-08,-7.6673912e-09,8.8302858e-09,-7.9540561e-09,7.2269897e-09,6.3565302e-08,5.1950892e-08,4.8558686e-08,7.7865820e-08,7.9516681e-08,1.2760154e-07,1.9333248e-07,1.9330221e-07,5.9463804e-07,2.0233875e-07,1.7109710e-07,1.6677701e-07,1.1595468e-07,1.0405832e-07,4.6083667e-08,2.7298459e-08,1.0123257e-08,-1.7361925e-08,-2.2895200e-08,-7.9896417e-08,-2.0406270e-07,-5.0349431e-08,-9.0271840e-08,-7.4027817e-08,-6.0988775e-08,-2.0632809e-08,-3.9235040e-08,-9.2264308e-08,-3.9928754e-08,-5.4588938e-08,-5.4668980e-08,-5.4493135e-08,-8.7542375e-08,-4.9340819e-08,-7.0628857e-08,-8.0710727e-08,-9.7139349e-08,-5.2289987e-08,-9.7970258e-08,-1.1112490e-07,-1.3490180e-07,-1.7862945e-07,-1.0255467e-07,-4.5188384e-07,-1.3333458e-07,-8.4005798e-08,-9.5660070e-08,-7.2536423e-08,-2.3012706e-08,2.0165213e-08,1.7670048e-09,3.8627828e-08,8.1284298e-08,1.5526336e-07
.89999998,.047504541,.028769581,1.7726608e-06,1.8915034e-06,1.7382802e-06,1.7633631e-06,1.7398462e-06,1.7443875e-06,1.6905154e-06,1.6891494e-06,1.7553283e-06,1.7059077e-06,1.7025368e-06,1.7064150e-06,1.7047269e-06,1.7301255e-06,1.7061345e-06,1.7300417e-06,1.7074535e-06,1.7302000e-06,1.7378218e-06,1.7422935e-06,1.7346932e-06,1.7525334e-06,1.7647885e-06,1.7088436e-06,1.7128490e-06,1.9685276e-06,1.6530677e-06,1.6558789e-06,1.6457525e-06,1.5789647e-06,1.5676775e-06,1.5565876e-06,1.5113538e-06,1.4700968e-06,1.3917559e-06,-1.7493358e-08,-2.5489713e-08,-3.5304467e-08,-2.1176561e-08,-1.4246906e-08,-4.4286292e-08,-3.5851407e-08,-5.2922509e-08,-2.8127101e-08,-3.8118657e-08,-2.8739159e-08,-3.6122941e-08,-1.8492191e-08,-3.2478791e-08,-1.7621936e-08,1.8722068e-09,1.6453264e-08,2.4264752e-08,5.4196732e-08,7.3726028e-08,6.2870519e-08,1.0112742e-07,1.6105241e-07,1.7243644e-07,2.0233875e-07,5.3447104e-07,1.7247849e-07,1.5905540e-07,1.4167733e-07,1.1324061e-07,8.1174875e-08,4.0506926e-08,5.0756106e-09,-1.7348878e-08,-3.5674329e-08,-9.9106678e-08,-2.1070844e-07,-4.2730154e-08,-9.7349364e-08,-6.7982526e-08,-7.4014167e-08,-1.4917525e-08,-1.3672127e-08,-7.7895102e-08,-3.7915477e-08,-3.0878176e-08,-3.8333557e-08,-4.9791218e-08,-5.9999110e-08,-4.6220652e-08,-7.5751494e-08,-4.9977302e-08,-8.0106041e-08,-6.6279419e-08,-1.0879339e-07,-1.0872947e-07,-1.3059599e-07,-1.6604164e-07,-1.1135209e-07,-1.3296381e-07,-4.1137588e-07,-8.2760593e-08,-8.7127205e-08,-8.7238021e-08,-2.2001768e-08,-1.2642853e-09,3.0073818e-11,4.4848516e-08,8.5257085e-08,1.6687601e-07
.91000003,.047162861,.028707845,1.7336324e-06,1.8713854e-06,1.7153402e-06,1.7305254e-06,1.6982158e-06,1.7292745e-06,1.6691791e-06,1.6679277e-06,1.7174788e-06,1.6897345e-06,1.6701197e-06,1.6707700e-06,1.6493350e-06,1.6904245e-06,1.6564977e-06,1.6772594e-06,1.6676453e-06,1.6908925e-06,1.6821903e-06,1.6903352e-06,1.7062328e-06,1.7018078e-06,1.7178671e-06,1.6597830e-06,1.6626564e-06,1.6530677e-06,1.8823221e-06,1.6219880e-06,1.6253076e-06,1.5634353e-06,1.5444948e-06,1.5350460e-06,1.5008138e-06,1.4537859e-06,1.3806159e-06,-1.5822275e-08,-1.2415328e-08,-2.6075327e-08,-3.0995736e-08,-3.7692445e-08,-3.5700488e-08,-4.1053024e-08,-5.4094251e-08,-4.0167215e-08,-2.9393899e-08,-3.6854662e-08,-4.5239961e-08,-5.2484229e-08,-4.2885731e-08,-5.2027048e-08,-3.6321559e-08,-7.3700539e-09,4.1016088e-09,1.1714444e-08,3.2565978e-08,5.0497093e-08,6.4891822e-08,1.1362269e-07,1.3173103e-07,1.7109710e-07,1.7247849e-07,4.7302098e-07,1.7270882e-07,1.6755442e-07,1.4944321e-07,9.5646278e-08,6.0112214e-08,3.2024371e-08,-5.7983831e-09,-1.8063874e-08,-9.5318960e-08,-2.1991261e-07,-5.5530837e-08,-9.1498862e-08,-5.2391719e-08,-8.8474842e-08,-1.8308226e-08,-1.7987078e-08,-7.5007357e-08,-5.5529529e-08,-3.1427863e-08,-3.7749697e-08,-2.2447072e-08,-5.6371956e-08,-2.6043111e-08,-5.5451927e-08,-4.2289027e-08,-7.0836322e-08,-4.5126779e-08,-8.5925350e-08,-1.0978491e-07,-1.1575430e-07,-1.4232825e-07,-9.0549378e-08,-1.0960084e-07,-1.0834788e-07,-3.3908410e-07,-8.8575582e-08,-9.6944440e-08,-3.4907380e-08,-7.9327872e-10,-1.3841749e-09,3.2551416e-08,8.1080984e-08,1.5705527e-07
.92000002,.047633693,.029869478,1.7239239e-06,1.8667089e-06,1.7041123e-06,1.7152746e-06,1.6936532e-06,1.7191554e-06,1.6581478e-06,1.6743353e-06,1.7110304e-06,1.6723909e-06,1.6669126e-06,1.6624393e-06,1.6563790e-06,1.6905907e-06,1.6583374e-06,1.6766256e-06,1.6619992e-06,1.6803471e-06,1.6612095e-06,1.6881562e-06,1.6929318e-06,1.7013606e-06,1.7022409e-06,1.6575480e-06,1.6661628e-06,1.6558789e-06,1.6219880e-06,1.8510933e-06,1.6237117e-06,1.5768117e-06,1.5496728e-06,1.5404822e-06,1.4999357e-06,1.4636133e-06,1.3847706e-06,-2.7398345e-08,-1.2432039e-08,-3.3667259e-08,-4.2307025e-08,-4.1446174e-08,-4.0270582e-08,-4.2651958e-08,-4.0115530e-08,-4.5951221e-08,-4.4250378e-08,-3.7683634e-08,-4.9940098e-08,-3.9013383e-08,-3.2330398e-08,-3.7697557e-08,-3.5756663e-08,-1.4175883e-08,-4.5004036e-09,-8.2583229e-09,2.1764725e-08,3.2707678e-08,6.1590995e-08,9.0948696e-08,1.2681750e-07,1.6677701e-07,1.5905540e-07,1.7270882e-07,4.4614725e-07,1.7981367e-07,1.6735557e-07,1.1091050e-07,7.4237548e-08,4.2614186e-08,1.1840960e-08,-9.7220054e-09,-8.2441723e-08,-2.1740496e-07,-4.2594102e-08,-7.5840475e-08,-4.7865957e-08,-7.7800593e-08,-9.8206039e-09,-2.8738246e-08,-6.9690479e-08,-3.8305771e-08,-2.9674746e-08,-2.8003877e-08,-3.4340275e-08,-5.9770649e-08,-3.6541586e-08,-5.1405891e-08,-3.7019433e-08,-6.6698789e-08,-3.0164479e-08,-8.3696904e-08,-9.7917663e-08,-1.1796894e-07,-1.3236010e-07,-9.5495572e-08,-1.1911833e-07,-1.1435165e-07,-8.0308411e-08,-3.2348203e-07,-9.7832682e-08,-4.9425825e-08,-1.0855381e-08,-1.2922655e-08,2.9114357e-08,6.7199281e-08,1.5134167e-07
.93000001,.047420815,.030031361,1.7049118e-06,1.8426898e-06,1.6927229e-06,1.7072083e-06,1.6755680e-06,1.7010110e-06,1.6471249e-06,1.6557124e-06,1.7075148e-06,1.6692807e-06,1.6625617e-06,1.6540376e-06,1.6420086e-06,1.6738335e-06,1.6358829e-06,1.6682370e-06,1.6445262e-06,1.6587625e-06,1.6534672e-06,1.6667161e-06,1.6753507e-06,1.6789190e-06,1.6886262e-06,1.6440539e-06,1.6374289e-06,1.6457525e-06,1.6253076e-06,1.6237117e-06,1.8059308e-06,1.5655869e-06,1.5490017e-06,1.5424399e-06,1.4953519e-06,1.4525184e-06,1.3811361e-06,-3.6104662e-08,-2.6349351e-08,-3.5972153e-08,-4.4963826e-08,-5.3454912e-08,-5.4158672e-08,-4.9703406e-08,-5.6486975e-08,-4.3096808e-08,-4.6538318e-08,-4.1271171e-08,-5.8342074e-08,-5.0607383e-08,-5.6140678e-08,-6.7597973e-08,-4.3483201e-08,-3.7570501e-08,-3.2938122e-08,-2.1547246e-08,-8.5523251e-09,4.8370414e-09,2.1854547e-08,5.4557468e-08,8.9160480e-08,1.1595468e-07,1.4167733e-07,1.6755442e-07,1.7981367e-07,4.1238516e-07,1.8790195e-07,1.3791988e-07,1.0251218e-07,5.6772596e-08,1.5302144e-08,1.4009166e-09,-7.5158177e-08,-2.0271484e-07,-4.4326686e-08,-7.6245421e-08,-3.9692885e-08,-6.8503041e-08,-9.1197183e-09,-1.8258719e-08,-7.4088440e-08,-4.4695962e-08,-3.2339837e-08,-2.8385813e-08,-2.6077849e-08,-4.8392447e-08,-1.7363114e-08,-5.1833275e-08,-2.4396501e-08,-4.7515346e-08,-2.3128779e-08,-6.2303052e-08,-8.2459074e-08,-9.4669666e-08,-1.1513863e-07,-8.0765375e-08,-8.3426592e-08,-1.0334591e-07,-8.3575884e-08,-9.6464269e-08,-2.9097646e-07,-4.8203624e-08,-1.8672713e-08,-1.7325988e-08,2.7848097e-08,7.3272908e-08,1.4838442e-07
.94,.046986315,.030513335,1.6437730e-06,1.7756103e-06,1.6282066e-06,1.6476250e-06,1.6186042e-06,1.6401420e-06,1.5844129e-06,1.5867176e-06,1.6386845e-06,1.6065297e-06,1.5832807e-06,1.5829235e-06,1.5856232e-06,1.6096732e-06,1.5808655e-06,1.6050724e-06,1.5810435e-06,1.6003013e-06,1.5922883e-06,1.6107713e-06,1.6216111e-06,1.6106236e-06,1.6270470e-06,1.5863271e-06,1.5820511e-06,1.5789647e-06,1.5634353e-06,1.5768117e-06,1.5655869e-06,1.6996692e-06,1.5201567e-06,1.5168430e-06,1.4586087e-06,1.4222851e-06,1.3466796e-06,-4.1424183e-08,-3.4683847e-08,-4.2486967e-08,-4.6866756e-08,-5.2999464e-08,-5.7562147e-08,-5.8553837e-08,-6.8666701e-08,-5.8464810e-08,-5.5874999e-08,-6.8138064e-08,-7.6131599e-08,-5.9608318e-08,-6.7039551e-08,-7.6599541e-08,-5.8850350e-08,-5.2628046e-08,-4.3895554e-08,-4.5096314e-08,-1.6222094e-08,-4.6444897e-09,-3.8064045e-09,2.5216996e-08,7.3222118e-08,1.0405832e-07,1.1324061e-07,1.4944321e-07,1.6735557e-07,1.8790195e-07,4.2827185e-07,1.8068282e-07,1.5523787e-07,8.1897447e-08,4.3242885e-08,2.2245105e-08,-6.9284006e-08,-1.9314818e-07,-3.7175379e-08,-7.4330821e-08,-4.0205045e-08,-6.3972450e-08,-1.6776366e-09,-5.7040128e-09,-6.0720339e-08,-3.4095319e-08,-5.9512093e-09,-1.0568751e-08,-2.0662302e-08,-3.7422300e-08,-1.3415772e-08,-3.7953154e-08,-1.3801044e-08,-4.1604100e-08,-1.0041353e-08,-6.2298405e-08,-8.1673399e-08,-7.7217479e-08,-1.0038023e-07,-6.7756801e-08,-8.1958682e-08,-9.1292812e-08,-8.1689365e-08,-1.0297374e-07,-1.0850327e-07,-2.5371634e-07,-4.9369536e-08,-5.5922033e-08,1.0747309e-08,5.2735103e-08,1.3666443e-07
.94999999,.046836503,.031355303,1.6272206e-06,1.7621835e-06,1.6200136e-06,1.6340556e-06,1.6059386e-06,1.6187555e-06,1.5760231e-06,1.5712969e-06,1.6336372e-06,1.6012533e-06,1.5836945e-06,1.5810854e-06,1.5722125e-06,1.5966793e-06,1.5677812e-06,1.5907405e-06,1.5693732e-06,1.5797800e-06,1.5788185e-06,1.5906163e-06,1.6051030e-06,1.6042982e-06,1.6056641e-06,1.5687817e-06,1.5529793e-06,1.5676775e-06,1.5444948e-06,1.5496728e-06,1.5490017e-06,1.5201567e-06,1.6597677e-06,1.5132339e-06,1.4637506e-06,1.4295767e-06,1.3552137e-06,-3.9904140e-08,-2.9081995e-08,-3.4496562e-08,-4.3162828e-08,-4.8013533e-08,-5.5345453e-08,-3.7542186e-08,-6.3435408e-08,-4.4282004e-08,-4.0565418e-08,-4.9736688e-08,-6.3015996e-08,-5.6507663e-08,-6.9819947e-08,-7.8014182e-08,-6.2528031e-08,-5.6911890e-08,-5.7743438e-08,-5.1245937e-08,-3.3537454e-08,-2.2114804e-08,-1.7948080e-08,-2.8479665e-09,3.6594582e-08,4.6083667e-08,8.1174875e-08,9.5646278e-08,1.1091050e-07,1.3791988e-07,1.8068282e-07,3.4183856e-07,1.5320478e-07,9.6808584e-08,7.1910762e-08,4.6011003e-08,-6.2903538e-08,-1.9113537e-07,-4.0888292e-08,-7.0474513e-08,-3.9101479e-08,-5.6809576e-08,-9.4559045e-09,-3.9982910e-09,-6.5889047e-08,-4.1842341e-08,-1.8091487e-08,-1.7741025e-08,-1.8138861e-08,-3.1157224e-08,-9.2194110e-09,-3.2547536e-08,-9.7580921e-09,-2.5540171e-08,-3.5396415e-09,-4.5951360e-08,-6.8344484e-08,-7.0060153e-08,-8.2440543e-08,-5.2006325e-08,-5.1291568e-08,-8.1604711e-08,-6.1316882e-08,-7.4755903e-08,-8.7429015e-08,-6.9079618e-08,-1.9874886e-07,-5.6648492e-08,3.5641941e-09,4.1587636e-08,1.2742767e-07
.95999998,.046542879,.032410678,1.6249580e-06,1.7632160e-06,1.6121102e-06,1.6338437e-06,1.6029304e-06,1.6236785e-06,1.5772594e-06,1.5768082e-06,1.6362840e-06,1.5989339e-06,1.5891428e-06,1.5869495e-06,1.5712080e-06,1.6015415e-06,1.5749407e-06,1.5969807e-06,1.5743748e-06,1.5901340e-06,1.5820596e-06,1.5917868e-06,1.6020792e-06,1.5960970e-06,1.6035785e-06,1.5588392e-06,1.5569643e-06,1.5565876e-06,1.5350460e-06,1.5404822e-06,1.5424399e-06,1.5168430e-06,1.5132339e-06,1.6726312e-06,1.4808779e-06,1.4424118e-06,1.3648188e-06,-4.1185036e-08,-2.4989365e-08,-4.2475229e-08,-4.3335724e-08,-5.4639330e-08,-5.3957034e-08,-4.7088538e-08,-6.2331907e-08,-4.7034515e-08,-4.9035929e-08,-4.7798732e-08,-6.0875571e-08,-5.9874360e-08,-6.6935996e-08,-7.4254189e-08,-5.8785087e-08,-5.5928041e-08,-5.2654741e-08,-5.7358559e-08,-4.0561240e-08,-3.4064559e-08,-3.3460896e-08,-2.3637424e-08,6.3834604e-09,2.7298459e-08,4.0506926e-08,6.0112214e-08,7.4237548e-08,1.0251218e-07,1.5523787e-07,1.5320478e-07,3.5839105e-07,1.3835212e-07,1.0327082e-07,7.5450217e-08,-5.7878029e-08,-1.8936855e-07,-3.0709728e-08,-6.8943287e-08,-3.2907753e-08,-5.6895079e-08,-5.8467502e-09,-4.9273696e-09,-6.5011655e-08,-3.6477665e-08,-1.9204895e-08,-1.9848303e-08,-1.3565902e-08,-3.4344016e-08,-1.3558704e-08,-3.7006362e-08,-1.1210648e-08,-3.2066662e-08,-1.7172510e-09,-4.1709665e-08,-6.1510327e-08,-5.8606041e-08,-7.1928731e-08,-3.2884767e-08,-4.6476504e-08,-5.9519966e-08,-4.2160096e-08,-5.4761021e-08,-7.3935787e-08,-6.0206354e-08,-4.7716291e-08,-2.2997523e-07,-2.5236931e-08,2.0577053e-08,1.0814134e-07
.97000003,.045322925,.033784673,1.5921445e-06,1.7267299e-06,1.5814609e-06,1.5987672e-06,1.5706797e-06,1.5840652e-06,1.5429304e-06,1.5404679e-06,1.5947144e-06,1.5672534e-06,1.5456161e-06,1.5443068e-06,1.5363320e-06,1.5632698e-06,1.5381464e-06,1.5594162e-06,1.5358818e-06,1.5533059e-06,1.5447561e-06,1.5527985e-06,1.5708441e-06,1.5603508e-06,1.5633328e-06,1.5179664e-06,1.5166162e-06,1.5113538e-06,1.5008138e-06,1.4999357e-06,1.4953519e-06,1.4586087e-06,1.4637506e-06,1.4808779e-06,1.5721279e-06,1.4111744e-06,1.3337968e-06,-2.8278844e-08,-1.0370660e-08,-2.8601784e-08,-3.3628229e-08,-4.1767795e-08,-4.5595009e-08,-3.5873448e-08,-5.0426127e-08,-4.1192319e-08,-3.3891009e-08,-4.5596522e-08,-5.6719319e-08,-4.8872582e-08,-5.9953869e-08,-6.7241096e-08,-5.2439908e-08,-5.2032561e-08,-4.8622677e-08,-4.9841358e-08,-3.7515285e-08,-2.7351341e-08,-3.1987156e-08,-3.1897546e-08,-7.9189766e-09,1.0123257e-08,5.0756106e-09,3.2024371e-08,4.2614186e-08,5.6772596e-08,8.1897447e-08,9.6808584e-08,1.3835212e-07,2.8917154e-07,1.2459829e-07,1.0435779e-07,-6.5102569e-08,-1.9390063e-07,-3.9903099e-08,-7.3826918e-08,-4.0761645e-08,-5.8372166e-08,-1.2402086e-08,-9.8609521e-09,-6.6861148e-08,-4.6242796e-08,-1.6805931e-08,-2.0665899e-08,-2.0011948e-08,-3.6395054e-08,-1.6618689e-08,-3.9908628e-08,-1.2679911e-08,-3.4853187e-08,-7.7484721e-09,-4.3762178e-08,-7.0752151e-08,-6.1929711e-08,-6.8065567e-08,-2.7302743e-08,-3.8512418e-08,-3.9930264e-08,-3.2904001e-08,-4.2384794e-08,-4.7571959e-08,-1.7642446e-08,-1.9243378e-08,-5.4957013e-08,-1.5056672e-07,1.8904750e-08,1.0577183e-07
.98000002,.044943586,.034945302,1.5483655e-06,1.6821310e-06,1.5437369e-06,1.5599553e-06,1.5381523e-06,1.5457952e-06,1.5066814e-06,1.5024103e-06,1.5556932e-06,1.5278655e-06,1.5155337e-06,1.5097412e-06,1.4983359e-06,1.5305051e-06,1.5014782e-06,1.5233983e-06,1.5008108e-06,1.5156799e-06,1.5071815e-06,1.5166610e-06,1.5309392e-06,1.5227540e-06,1.5261905e-06,1.4820029e-06,1.4745673e-06,1.4700968e-06,1.4537859e-06,1.4636133e-06,1.4525184e-06,1.4222851e-06,1.4295767e-06,1.4424118e-06,1.4111744e-06,1.5324983e-06,1.3380452e-06,-2.4703343e-08,-8.2931138e-09,-2.4639034e-08,-2.9189207e-08,-3.1993526e-08,-4.0789235e-08,-2.9298320e-08,-4.5627488e-08,-3.7402600e-08,-3.2610771e-08,-3.4294800e-08,-5.0976915e-08,-4.5082835e-08,-4.9886047e-08,-6.1935395e-08,-4.7834519e-08,-4.6417355e-08,-4.6246580e-08,-5.1312949e-08,-3.5580893e-08,-3.4573119e-08,-3.6611745e-08,-3.8156266e-08,-1.5314233e-08,-1.7361925e-08,-1.7348878e-08,-5.7983831e-09,1.1840960e-08,1.5302144e-08,4.3242885e-08,7.1910762e-08,1.0327082e-07,1.2459829e-07,3.2442989e-07,1.9613628e-07,-5.8663669e-08,-1.8783999e-07,-4.1717726e-08,-7.2706463e-08,-4.6603510e-08,-5.7973534e-08,-1.4491429e-08,-1.0542288e-08,-6.4920869e-08,-4.4647557e-08,-2.4669276e-08,-2.2284084e-08,-1.9769811e-08,-4.2674444e-08,-1.9299160e-08,-4.0380431e-08,-1.5457195e-08,-3.5187306e-08,-5.0946061e-09,-4.2051415e-08,-6.3587585e-08,-5.6702827e-08,-6.3704292e-08,-2.4283631e-08,-2.2793012e-08,-2.7473693e-08,-1.0501964e-08,-2.8375622e-08,-2.5192291e-08,-2.1302196e-09,-1.2408347e-08,-4.0386059e-08,-1.7715328e-08,-1.4656078e-07,5.2488069e-08
.99000001,.044395264,.035531592,1.4698319e-06,1.5871775e-06,1.4645534e-06,1.4910081e-06,1.4649544e-06,1.4667585e-06,1.4342513e-06,1.4260905e-06,1.4847562e-06,1.4559722e-06,1.4386692e-06,1.4373312e-06,1.4291714e-06,1.4564578e-06,1.4249226e-06,1.4468806e-06,1.4257151e-06,1.4435307e-06,1.4313275e-06,1.4459545e-06,1.4582115e-06,1.4552152e-06,1.4573636e-06,1.4087545e-06,1.4021601e-06,1.3917559e-06,1.3806159e-06,1.3847706e-06,1.3811361e-06,1.3466796e-06,1.3552137e-06,1.3648188e-06,1.3337968e-06,1.3380452e-06,1.5671467e-06,-3.2174487e-08,-2.1457369e-08,-3.0618075e-08,-3.0704005e-08,-3.8954816e-08,-4.9292360e-08,-3.3091343e-08,-5.2127422e-08,-3.9768132e-08,-3.6669910e-08,-4.2760028e-08,-5.0987119e-08,-4.5590429e-08,-5.5576944e-08,-6.8811708e-08,-5.5274239e-08,-5.7311286e-08,-5.3235087e-08,-5.8869695e-08,-3.8909487e-08,-3.8797388e-08,-3.4139802e-08,-3.9018769e-08,-2.3396323e-08,-2.2895200e-08,-3.5674329e-08,-1.8063874e-08,-9.7220054e-09,1.4009166e-09,2.2245105e-08,4.6011003e-08,7.5450217e-08,1.0435779e-07,1.9613628e-07,6.3891815e-07,-4.3567525e-08,-1.6070705e-07,-3.3405694e-08,-6.9335670e-08,-3.8469739e-08,-4.5197066e-08,-1.0410782e-08,-2.4134821e-09,-6.2122076e-08,-4.0068755e-08,-1.6604622e-08,-2.0193426e-08,-1.9156003e-08,-3.7201698e-08,-1.1302578e-08,-3.2141607e-08,-6.9793558e-09,-2.9377368e-08,1.0673550e-09,-4.1225423e-08,-6.2210027e-08,-6.0697566e-08,-6.3440112e-08,-1.9806414e-08,-2.0587636e-08,-1.5662661e-08,-4.3773793e-09,-1.6035949e-08,-1.9668706e-08,6.0169763e-09,-1.0524841e-09,-2.4931815e-08,-2.6496969e-09,-1.9491276e-08,-2.7570255e-07
